names,imag+zpve,u298,h298,g298,gap,dipX,dipY,dipZ,dipTotal,core,Tetrahedral_count,Unconnected_triangles_count,Triangles_with_1_shared_vertex_count,Triangles_with_2_shared_vertices_count
AuTM-562.xyz.1316161.hpc-mn1.out , -9.80      -0.37      0.321336207745 ,-95.21445812,-94.86090582,-94.95533146,2.611024127,1.3088,2.6734,4.0389,12.753,1,0,0,0,0
AuTM-563.xyz.1316162.hpc-mn1.out , 11.31      17.40      0.212753735151 ,-48.08692405,-47.8552625,-47.92241013,2.188040492,-1.7715,-3.122,-1.1542,9.584,1,0,0,0,0
AuTM-564.xyz.1316163.hpc-mn1.out , -4.68      4.75       0.242322283627 ,-80.38117506,-80.11062769,-80.19783781,2.840458992,1.8803,3.9694,-0.5138,11.24,1,0,0,0,0
AuTM-565.xyz.1316164.hpc-mn1.out , -3.17      16.51      0.698346543279 ,-122.4726053,-121.7272787,-121.8486422,2.048875817,0.2092,0.1454,-3.2705,8.338,1,0,0,0,0
AuTM-566.xyz.1316165.hpc-mn1.out , 2.37       8.25       0.482231350576 ,-86.11112126,-85.59181014,-85.6949561,1.288475635,-0.6676,4.0976,4.0639,14.767,1,0,0,0,0
AuTM-567.xyz.1316166.hpc-mn1.out , 8.21       10.94      0.559855461444 ,-92.64693095,-92.04950729,-92.15305001,2.393833948,5.2106,20.6687,18.9293,72.458,1,0,0,0,0
AuTM-568.xyz.1316167.hpc-mn1.out , 14.76      18.75      0.258771076582 ,-112.9823605,-112.6898431,-112.7852578,3.120965258,0.7773,-2.1151,-4.5578,12.923,1,0,0,0,0
AuTM-569.xyz.1316168.hpc-mn1.out , 12.10      14.16      0.451140713150 ,-97.31739197,-96.82928271,-96.93333244,2.783298918,-4.6363,0.9076,1.2833,12.443,1,0,0,0,0
AuTM-570.xyz.1316169.hpc-mn1.out , 13.51      17.19      0.583021222556 ,-115.7013401,-115.076194,-115.1888389,2.167023204,7.2224,-11.0118,-29.52,82.16,1,0,0,0,0
AuTM-571.xyz.1316170.hpc-mn1.out , -2.00      5.72       0.355757333225 ,-65.94979926,-65.56789066,-65.65133934,2.480037454,0.7628,-3.6126,2.5765,11.444,1,0,0,0,0
AuTM-572.xyz.1316171.hpc-mn1.out , 13.79      27.14      0.536399021151 ,-80.84754313,-80.27552284,-80.37376332,1.54677039,-1.1184,-1.7625,-3.619,10.619,1,0,0,0,0
AuTM-573.xyz.1316172.hpc-mn1.out , 9.45       11.67      0.262151839480 ,-60.77387138,-60.48834653,-60.56496217,2.905791142,0.6437,-3.9924,-0.7905,10.473,1,0,0,0,0
AuTM-574.xyz.1316173.hpc-mn1.out , 17.80      34.67      0.293829677721 ,-56.71927555,-56.40104438,-56.4780469,2.732348617,3.981,30.214,28.9316,106.807,1,0,0,0,0
AuTM-575.xyz.1316174.hpc-mn1.out , 45.10      53.36      0.240189007819 ,-52.80111434,-52.54165455,-52.60708614,2.596207266,-1.4595,-4.6219,0.3504,12.352,1,0,0,0,0
AuTM-576.xyz.1316175.hpc-mn1.out , 3.06       6.03       0.709662084320 ,-160.2355927,-159.4691151,-159.6142022,2.649025604,3.9224,2.5069,-0.7938,12.003,1,0,0,0,0
AuTM-577.xyz.1316176.hpc-mn1.out , -2.76      8.27       0.179859269125 ,-49.35302554,-49.15372902,-49.2227018,1.196025769,1.7716,-1.6255,-1.9206,7.822,1,0,0,0,0
AuTM-578.xyz.1316177.hpc-mn1.out , 4.29       14.02      0.497633366515 ,-94.83048608,-94.29910534,-94.39588284,2.794641861,18.5261,5.1896,21.2372,72.836,1,0,0,0,0
AuTM-579.xyz.1316178.hpc-mn1.out , 8.64       10.06      1.013568367296 ,-154.9424804,-153.8656634,-154.018137,2.077379476,0.3534,27.8436,20.5012,87.891,1,0,0,0,0
AuTM-580.xyz.1316179.hpc-mn1.out , 8.02       10.05      0.594087826717 ,-118.4809057,-117.8458986,-117.9563488,2.660028192,-0.5867,4.4183,0.0365,11.329,1,0,0,0,0
AuTM-581.xyz.1316180.hpc-mn1.out , -52.79     29.79      0.223378568677 ,-44.86597388,-44.62390078,-44.68890505,3.190359591,1.5021,-2.2379,-1.9921,8.519,1,0,0,0,0
AuTM-582.xyz.1316181.hpc-mn1.out , 13.84      18.78      0.669742528511 ,-141.6860415,-140.9705562,-141.0902925,3.116417374,-2.5548,0.7661,-3.8379,11.879,1,0,0,0,0
AuTM-583.xyz.1316182.hpc-mn1.out , 4.12       4.47       0.564057937893 ,-96.92065727,-96.31733983,-96.42656467,2.96729184,-0.0006,0.0018,5.4822,13.934,1,0,0,0,0
AuTM-584.xyz.1316183.hpc-mn1.out , -9.89      -5.91      0.310901428673 ,-60.57777738,-60.24158624,-60.3221318,2.278981599,-1.6866,1.7662,1.6426,7.481,1,0,0,0,0
AuTM-585.xyz.1316184.hpc-mn1.out , 3.19       12.64      0.329833412546 ,-72.49462277,-72.13706271,-72.22315855,1.75805105,0.8021,-2.7572,-0.862,7.62,1,0,0,0,0
AuTM-586.xyz.1316185.hpc-mn1.out , 7.41       14.25      0.432300347840 ,-84.02688731,-83.55727702,-83.66174741,2.248974258,-2.1213,-2.4176,-2.224,9.939,1,0,0,0,0
AuTM-587.xyz.1316186.hpc-mn1.out , 2.15       11.58      0.467176983480 ,-99.10516451,-98.60206445,-98.704474,2.529137684,0.8757,-0.9764,0.4443,3.52,1,0,0,0,0
AuTM-588.xyz.1316187.hpc-mn1.out , 9.05       12.31      0.356148648971 ,-159.4965504,-159.0899188,-159.220733,3.140517752,2.0279,2.6359,4.5866,14.4,1,0,0,0,0
AuTM-589.xyz.1316188.hpc-mn1.out , 18.18      36.28      0.313302563439 ,-74.6758618,-74.33700125,-74.41584377,1.817140288,13.6561,5.527,7.0318,41.492,1,0,0,0,0
AuTM-590.xyz.1316189.hpc-mn1.out , 29.44      46.59      0.181845148151 ,-53.77498388,-53.57487346,-53.63915493,1.864798743,1.2014,-2.7388,-1.1956,8.187,1,0,0,0,0
AuTM-591.xyz.1316190.hpc-mn1.out , 29.24      29.30      0.181351043850 ,-44.87574652,-44.67881765,-44.73779796,2.601854794,0.6398,1.0264,-5.1838,13.53,1,0,0,0,0
AuTM-592.xyz.1316191.hpc-mn1.out , -2.44      16.44      0.292148456934 ,-55.9526092,-55.63612432,-55.71453147,3.384025298,0.0001,4.3338,1.4267,11.597,1,0,0,0,0
AuTM-593.xyz.1316192.hpc-mn1.out , -4.19      22.52      0.131041085481 ,-64.05994831,-63.90770147,-63.97939072,1.989726567,-2.4463,-0.1795,-5.534,15.386,1,0,0,0,0
AuTM-594.xyz.1316193.hpc-mn1.out , -0.61      18.83      0.154494647430 ,-43.09961257,-42.92973585,-42.98937038,2.81207249,1.13,13.5452,14.3362,50.213,1,0,0,0,0
AuTM-595.xyz.1316194.hpc-mn1.out , -9.54      10.07      0.385106193923 ,-72.52817205,-72.11246877,-72.20166474,0.328740729,-1.1717,-16.3176,-10.6398,49.603,1,0,0,0,0
AuTM-596.xyz.1316195.hpc-mn1.out , 17.06      22.10      0.741440077814 ,-125.0508941,-124.2684404,-124.3766489,3.117922341,5.1905,-0.4182,31.3799,80.851,1,0,0,0,0
AuTM-597.xyz.1316196.hpc-mn1.out , 8.36       11.55      0.507278344296 ,-106.793769,-106.245619,-106.3584382,1.963118263,1.153,2.3637,0.2493,6.714,1,0,0,0,0
AuTM-598.xyz.1316197.hpc-mn1.out , 2.69       8.97       1.205387601748 ,-203.1744068,-201.8913742,-202.075168,2.637856041,1.3339,-2.5815,-1.4893,8.299,1,0,0,0,0
AuTM-599.xyz.1316198.hpc-mn1.out , 8.06       10.10      0.210054473337 ,-99.01997157,-98.78097599,-98.86812871,2.313656176,1.6888,0.076,-3.0966,8.967,1,0,0,0,0
AuTM-600.xyz.1316199.hpc-mn1.out , 6.71       10.76      0.390375767247 ,-83.65618572,-83.23563159,-83.32672005,1.146920372,1.016,2.2986,2.7077,9.39,1,0,0,0,0
AuTM-601.xyz.1316200.hpc-mn1.out , 33.15      42.13      0.235924630364 ,-43.89674395,-43.64480524,-43.70345835,4.475093059,2.4274,2.466,-1.2967,9.392,1,0,0,0,0
AuTM-602.xyz.1316201.hpc-mn1.out , -15.74     32.47      0.152450473051 ,-32.70214814,-32.53537747,-32.59185423,3.293248266,-0.656,1.4109,-3.9481,10.786,1,0,0,0,0
AuTM-603.xyz.1316202.hpc-mn1.out , -12.70     16.00      0.555512676706 ,-83.70177144,-83.11388016,-83.20821873,2.639426828,1.3929,-0.2491,-3.942,10.645,1,0,0,0,0
AuTM-604.xyz.1316203.hpc-mn1.out , 10.94      12.29      0.694710881459 ,-115.069597,-114.332783,-114.4452409,1.877859841,4.2849,-0.7405,-0.4587,11.114,1,0,0,0,0
AuTM-605.xyz.1316204.hpc-mn1.out , 28.90      29.42      0.130065126030 ,-26.81320603,-26.67060793,-26.72117205,3.132585242,-3.3694,0.0002,1.9354,9.876,1,0,0,0,0
AuTM-606.xyz.1316205.hpc-mn1.out , 10.59      12.22      0.241854713231 ,-60.24570198,-59.98148221,-60.05563609,2.657438947,-2.7441,-1.4363,1.2805,8.519,1,0,0,0,0
AuTM-607.xyz.1316206.hpc-mn1.out , 30.24      41.29      0.308445142701 ,-52.38829781,-52.0580661,-52.12853168,1.964815076,-2.3302,-3.1052,-3.6068,13.469,1,0,0,0,0
AuTM-608.xyz.1316207.hpc-mn1.out , 11.06      15.87      0.252616083301 ,-105.066718,-104.7828091,-104.8753298,1.650017513,-3.3825,-0.5361,-0.6001,8.837,1,0,0,0,0
AuTM-609.xyz.1316208.hpc-mn1.out , 19.13      22.17      0.361122873517 ,-71.8540219,-71.46763073,-71.54670343,2.706527478,-0.0388,-3.6636,-1.2955,9.877,1,0,0,0,0
AuTM-610.xyz.1316209.hpc-mn1.out , 22.77      27.84      0.236599095652 ,-47.02169287,-46.76649631,-46.83187837,2.439867819,-0.7577,1.34,3.8912,10.636,1,0,0,0,0
AuTM-611.xyz.1316210.hpc-mn1.out , 20.36      29.27      0.246011209200 ,-62.86813745,-62.59900996,-62.67332927,2.742150049,0.003,-4.1397,0.003,10.522,1,0,0,0,0
AuTM-612.xyz.1316211.hpc-mn1.out , 38.31      54.70      0.106962656417 ,-33.48566135,-33.36648511,-33.41869281,1.389139775,-0.9782,0.9749,-2.9058,8.178,1,0,0,0,0
AuTM-613.xyz.1316212.hpc-mn1.out , 26.46      38.84      0.199710148519 ,-49.98492903,-49.76720895,-49.83017005,4.154213539,4.1012,5.2415,16.5048,45.233,1,0,0,0,0
AuTM-614.xyz.1316213.hpc-mn1.out , 10.05      13.39      0.973697226035 ,-165.0454369,-164.0209275,-164.1481103,2.666082311,12.4999,19.1872,27.5238,91.006,1,0,0,0,0
AuTM-615.xyz.1316214.hpc-mn1.out , 14.44      17.05      0.135673637630 ,-53.76011631,-53.60404772,-53.6751069,2.404035771,-0.3114,4.4503,-2.5613,13.075,1,0,0,0,0
AuTM-616.xyz.1316215.hpc-mn1.out , 12.01      15.59      0.518922118061 ,-82.30963616,-81.75521721,-81.857071,2.7283668,16.3971,13.2588,30.1158,93.446,1,0,0,0,0
AuTM-617.xyz.1316216.hpc-mn1.out , 9.11       10.68      0.419176703926 ,-83.4285386,-82.9757307,-83.07389928,1.453707181,-0.3083,-0.8451,0.5522,2.683,1,0,0,0,0
AuTM-618.xyz.1316217.hpc-mn1.out , 10.60      12.01      0.352657030006 ,-85.43949526,-85.05704273,-85.14564016,1.856971922,1.6843,-3.1897,-0.0846,9.171,1,0,0,0,0
AuTM-619.xyz.1316218.hpc-mn1.out , 48.49      49.29      0.078837630571 ,-33.70518484,-33.61367768,-33.66595221,2.199866222,-0.0549,-2.8871,-1.4739,8.241,1,0,0,0,0
AuTM-620.xyz.1316219.hpc-mn1.out , 5.33       10.17      0.340481931679 ,-77.1072821,-76.73964406,-76.82468668,1.225998028,-1.7612,3.9191,0.7664,11.093,1,0,0,0,0
AuTM-621.xyz.1316220.hpc-mn1.out , 48.39      51.02      0.342119506026 ,-57.81302393,-57.44985381,-57.51626077,2.429899067,4.6408,2.3646,3.5081,15.962,1,0,0,0,0
AuTM-622.xyz.1316221.hpc-mn1.out , 8.14       15.58      0.383733209303 ,-81.19028593,-80.77413576,-80.86989683,1.89749577,-1.0215,-2.7362,3.9854,12.559,1,0,0,0,0
AuTM-623.xyz.1316222.hpc-mn1.out , -2.22      8.78       0.454281161496 ,-91.36604279,-90.87913533,-90.97445922,2.105899374,2.9222,-1.9406,-0.6882,9.086,1,0,0,0,0
AuTM-624.xyz.1316223.hpc-mn1.out , 5.84       8.28       0.327621240185 ,-84.5167297,-84.15820623,-84.25071445,2.129125587,1.5727,-3.5831,-0.2775,9.971,1,0,0,0,0
AuTM-625.xyz.1316224.hpc-mn1.out , 2.88       10.07      0.712622987104 ,-124.3392253,-123.5749177,-123.7081072,1.34211011,-0.8017,-2.0467,1.1356,6.288,1,0,0,0,0
AuTM-626.xyz.1316225.hpc-mn1.out , 9.78       13.63      0.584721477300 ,-103.7437338,-103.1198623,-103.2263405,3.029837288,7.2751,-0.7736,1.1387,18.82,1,0,0,0,0
AuTM-627.xyz.1316226.hpc-mn1.out , 1.14       15.89      0.252964453753 ,-55.48665104,-55.2155131,-55.28100407,2.734826991,0.9032,0.9445,2.6393,7.486,1,0,0,0,0
AuTM-628.xyz.1316227.hpc-mn1.out , 27.80      48.69      0.278042785008 ,-52.38477705,-52.08547188,-52.15551102,3.091357757,6.9489,4.58,1.4485,21.472,1,0,0,0,0
AuTM-629.xyz.1316228.hpc-mn1.out , 45.12      53.24      0.125852893094 ,-29.48017692,-29.3421842,-29.39299469,3.13489254,-0.2293,3.2371,3.2763,11.721,1,0,0,0,0
AuTM-630.xyz.1316229.hpc-mn1.out , 10.10      15.66      0.337843488541 ,-70.73592756,-70.37360342,-70.45178145,1.363805157,2.75,-0.0077,2.7572,9.898,1,0,0,0,0
AuTM-631.xyz.1316230.hpc-mn1.out , 37.54      49.60      0.180267640237 ,-49.51631348,-49.31973495,-49.37980567,2.993219477,3.5137,0.097,2.2179,10.564,1,0,0,0,0
AuTM-632.xyz.1316231.hpc-mn1.out , -10.30     5.41       0.736250243546 ,-115.4562743,-114.6719162,-114.7986784,3.225790452,3.7269,0.0948,6.6694,19.421,1,0,0,0,0
AuTM-633.xyz.1316232.hpc-mn1.out , 4.19       19.63      0.391771490253 ,-75.71582758,-75.29281363,-75.38549151,2.619596021,5.1453,1.5171,-0.0289,13.635,1,0,0,0,0
AuTM-634.xyz.1316233.hpc-mn1.out , 13.23      14.15      0.144296279354 ,-44.66344235,-44.4979774,-44.5730013,1.656159409,1.6062,-2.0541,2.119,8.54,1,0,0,0,0
AuTM-635.xyz.1316234.hpc-mn1.out , 10.47      11.43      0.369183978379 ,-75.36936045,-74.96961,-75.06169851,2.190733801,0.738,6.8953,-2.2369,18.521,1,0,0,0,0
AuTM-636.xyz.1316235.hpc-mn1.out , 8.41       10.82      0.333078590697 ,-109.1677636,-108.800298,-108.899589,2.527390066,0.0558,-1.6957,3.5927,10.099,1,0,0,0,0
AuTM-637.xyz.1316236.hpc-mn1.out , 5.54       18.37      0.536567845181 ,-76.5733863,-76.00633879,-76.09633477,3.43717252,25.3866,13.4991,6.4324,74.888,1,0,0,0,0
AuTM-638.xyz.1316237.hpc-mn1.out , 10.75      20.72      0.264272385787 ,-55.13314755,-54.84352177,-54.92587551,1.715056202,-0.575,-1.977,3.0406,9.334,1,0,0,0,0
AuTM-639.xyz.1316238.hpc-mn1.out , 23.87      30.00      0.284425147514 ,-59.24208687,-58.93287887,-59.01146487,1.818978346,2.6652,-2.6646,-0.0005,9.579,1,0,0,0,0
AuTM-640.xyz.1316239.hpc-mn1.out , -4.14      8.78       0.396905088361 ,-77.75623677,-77.32925676,-77.42166558,3.236780622,-1.6223,1.8658,2.7968,9.488,1,0,0,0,0
AuTM-641.xyz.1316240.hpc-mn1.out , -2.95      8.91       0.186648147930 ,-56.90822018,-56.70211326,-56.77124669,1.218346104,0.6645,-0.5815,0.4113,2.476,1,0,0,0,0
AuTM-642.xyz.1316241.hpc-mn1.out , 19.55      24.98      0.339095940893 ,-64.38671993,-64.02082126,-64.10332881,3.351967039,-2.1909,0.9944,-1.5253,7.241,1,0,0,0,0
AuTM-643.xyz.1316242.hpc-mn1.out , 8.19       15.79      0.736380576978 ,-111.3178427,-110.5345785,-110.6557621,1.920661656,1.9287,1.12,-2.8125,9.124,1,0,0,0,0
AuTM-644.xyz.1316243.hpc-mn1.out , 8.72       15.35      0.324256816385 ,-66.09453526,-65.74463219,-65.8257934,2.394737006,1.4182,3.3062,1.1989,9.638,1,0,0,0,0
AuTM-645.xyz.1316244.hpc-mn1.out , 9.30       22.02      0.317762699880 ,-64.46684637,-64.12695586,-64.19967873,2.9335543,-2.6375,-2.3888,-0.1248,9.05,1,0,0,0,0
AuTM-646.xyz.1316245.hpc-mn1.out , -15.30     2.99       1.006090207917 ,-165.9643992,-164.8892628,-165.0552271,1.572644839,-0.807,-2.5821,-1.8521,8.333,1,0,0,0,0
AuTM-647.xyz.1316246.hpc-mn1.out , 23.83      31.72      0.401070690584 ,-64.18633125,-63.76129644,-63.83721237,3.456224618,9.1005,6.1234,2.3503,28.513,1,0,0,0,0
AuTM-648.xyz.1316247.hpc-mn1.out , 13.69      20.69      0.514490494008 ,-105.7733034,-105.2173357,-105.3299563,2.13580791,-0.9778,-2.708,-0.0384,7.319,1,0,0,0,0
AuTM-649.xyz.1316248.hpc-mn1.out , 17.69      31.76      0.352612816266 ,-63.47959983,-63.10052111,-63.18252489,2.626933546,-6.9068,8.4365,3.059,28.783,1,0,0,0,0
AuTM-650.xyz.1316249.hpc-mn1.out , 3.32       17.20      0.420304160859 ,-91.35699111,-90.90343134,-90.9996488,1.430285398,2.8752,4.0199,-1.9169,13.474,1,0,0,0,0
AuTM-651.xyz.1316250.hpc-mn1.out , 7.80       11.62      0.789337031566 ,-155.0561137,-154.2076923,-154.35746,1.847111306,1.2986,0.827,-0.6715,4.269,1,0,0,0,0
AuTM-652.xyz.1316251.hpc-mn1.out , 16.69      21.10      0.299976297371 ,-53.04395281,-52.72079367,-52.79511574,2.644991248,2.7118,-2.8871,0.2763,10.092,1,0,0,0,0
AuTM-653.xyz.1316252.hpc-mn1.out , 5.28       7.97       0.297223035026 ,-89.82322652,-89.49448015,-89.58845431,2.409558112,-2.9155,2.4687,1.0834,10.093,1,0,0,0,0
AuTM-654.xyz.1316253.hpc-mn1.out , -2.40      5.81       0.332035133955 ,-74.22577649,-73.86631417,-73.95237236,2.482368069,1.6583,4.6302,-2.9788,14.615,1,0,0,0,0
AuTM-655.xyz.1316254.hpc-mn1.out , 12.84      16.05      0.519392549715 ,-116.7698333,-116.2079696,-116.3218913,2.096710483,-0.1709,-0.8744,-3.7309,9.75,1,0,0,0,0
AuTM-656.xyz.1316255.hpc-mn1.out , 3.46       4.92       0.224890540445 ,-51.97248641,-51.72716464,-51.79826938,1.683439395,-3.5503,0.1897,-1.5923,9.902,1,0,0,0,0
AuTM-657.xyz.1316256.hpc-mn1.out , -1.68      16.41      0.359499598320 ,-81.27317795,-80.88467348,-80.97294359,2.16731724,-1.0691,1.3525,2.1137,6.933,1,0,0,0,0
AuTM-658.xyz.1316257.hpc-mn1.out , 22.14      33.96      0.307472296980 ,-69.37368591,-69.04239688,-69.11837521,1.482790348,7.9541,2.0355,14.8396,43.107,1,0,0,0,0
AuTM-659.xyz.1316258.hpc-mn1.out , 6.57       8.06       0.524880147475 ,-96.9146878,-96.35220551,-96.45710263,3.15291706,-2.5304,-7.8153,-0.2167,20.887,1,0,0,0,0
AuTM-660.xyz.1316259.hpc-mn1.out , 17.60      36.85      0.186732353102 ,-50.5264858,-50.32180798,-50.38641377,3.274869632,7.9907,1.6276,-19.7865,54.396,1,0,0,0,0
AuTM-661.xyz.1316260.hpc-mn1.out , 43.48      57.93      0.203365656124 ,-57.58226549,-57.36122097,-57.42359439,3.471071698,7.7946,2.9762,-0.66,21.273,1,0,0,0,0
AuTM-662.xyz.1316261.hpc-mn1.out , -4.42      36.56      0.260003837044 ,-36.60334178,-36.32911389,-36.38588931,4.864566497,0.0338,2.9089,8.9683,23.964,1,0,0,0,0
AuTM-663.xyz.1316262.hpc-mn1.out , 11.03      19.94      0.254023439172 ,-72.71228392,-72.43359015,-72.51121749,1.894015547,1.3372,1.5208,-2.8804,8.95,1,0,0,0,0
AuTM-664.xyz.1316263.hpc-mn1.out , 3.52       6.20       0.617518757856 ,-119.5739726,-118.9146593,-119.0283158,2.537477743,-4.8033,-0.0013,-0.001,12.209,1,0,0,0,0
AuTM-665.xyz.1316264.hpc-mn1.out , 30.76      36.28      0.211208772944 ,-54.98432134,-54.75202018,-54.82236139,2.366965211,1.2284,-2.843,3.3288,11.557,1,0,0,0,0
AuTM-666.xyz.1316265.hpc-mn1.out , 5.89       8.39       0.490111535734 ,-118.7274532,-118.1940054,-118.3106433,2.623597203,-0.4957,4.0288,9.8234,27.016,1,0,0,0,0
AuTM-667.xyz.1316266.hpc-mn1.out , -5.72      16.80      0.422437497879 ,-73.79019883,-73.33740472,-73.42828646,3.504280529,22.6417,10.5334,18.8806,79.572,1,0,0,0,0
AuTM-668.xyz.1316267.hpc-mn1.out , 5.76       11.53      0.580089502303 ,-102.085153,-101.4644324,-101.5747909,1.674240135,-0.1304,-0.0585,-2.4468,6.23,1,0,0,0,0
AuTM-669.xyz.1316268.hpc-mn1.out , 9.52       16.17      0.478868981764 ,-73.1807476,-72.6702607,-72.76229276,2.677498864,10.3744,19.3048,11.8398,63.314,1,0,0,0,0
AuTM-670.xyz.1316269.hpc-mn1.out , 5.00       10.16      0.556428131407 ,-92.77816386,-92.18460439,-92.28786199,3.502878253,3.9736,15.2417,19.9227,64.553,1,0,0,0,0
AuTM-671.xyz.1316270.hpc-mn1.out , -2.72      20.03      0.208195847231 ,-37.31557833,-37.08924418,-37.15423197,3.282318777,0.5635,0.9042,-3.2075,8.591,1,0,0,0,0
AuTM-672.xyz.1316271.hpc-mn1.out , 8.16       12.51      0.683425313817 ,-122.1572412,-121.4258822,-121.5518607,2.241358065,-0.8599,-0.1796,-2.8253,7.52,1,0,0,0,0
AuTM-673.xyz.1316272.hpc-mn1.out , 11.89      13.41      0.574679338708 ,-124.0566822,-123.435878,-123.5581765,2.541086064,0.8469,-0.6071,3.548,9.399,1,0,0,0,0
AuTM-674.xyz.1316273.hpc-mn1.out , 5.08       7.81       0.736128068880 ,-123.8560653,-123.0714732,-123.1981517,2.074357942,2.3704,1.6763,4.0947,12.758,1,0,0,0,0
AuTM-675.xyz.1316274.hpc-mn1.out , 9.45       12.90      0.638140857314 ,-102.3308723,-101.6499643,-101.7648803,3.310015734,-4.9149,-2.0463,25.6444,66.571,1,0,0,0,0
AuTM-676.xyz.1316275.hpc-mn1.out , 25.50      28.96      0.407535839562 ,-63.56024337,-63.12843242,-63.20550556,3.015976874,-1.697,2.1635,3.1165,10.564,1,0,0,0,0
AuTM-677.xyz.1316276.hpc-mn1.out , -14.87     49.84      0.295818897800 ,-40.37758068,-40.05880566,-40.13157363,4.249955923,-0.8728,-1.334,1.2946,5.22,1,0,0,0,0
AuTM-678.xyz.1316277.hpc-mn1.out , -2.43      11.62      0.621801640553 ,-102.8356022,-102.1653009,-102.2929283,3.74653268,12.1145,25.8206,18.9664,87.06,1,0,0,0,0
AuTM-679.xyz.1316278.hpc-mn1.out , 12.25      13.80      0.363808362735 ,-109.3740335,-108.97394,-109.0756192,2.902632407,-3.6096,3.2595,0.2581,12.379,1,0,0,0,0
AuTM-680.xyz.1316279.hpc-mn1.out , 10.08      18.61      0.631490962128 ,-106.9645636,-106.2922158,-106.4005925,1.634137093,-0.7271,-0.2454,-0.4686,2.285,1,0,0,0,0
AuTM-681.xyz.1316280.hpc-mn1.out , -11.73     -2.12      0.213825897155 ,-60.12114158,-59.88583676,-59.96014223,1.597540986,3.1865,-0.3198,-3.9814,12.987,1,0,0,0,0
AuTM-682.xyz.1316281.hpc-mn1.out , -3.49      10.46      0.289142714621 ,-49.24674883,-48.93853658,-49.00601276,4.252514494,9.9408,8.1685,11.4517,43.781,1,0,0,0,0
AuTM-683.xyz.1316282.hpc-mn1.out , 20.14      34.74      0.170652954764 ,-38.65155688,-38.46576619,-38.52331297,1.791614474,-1.9544,-2.4219,-1.5008,8.782,1,0,0,0,0
AuTM-684.xyz.1316283.hpc-mn1.out , 8.75       17.25      0.354325789558 ,-69.20792602,-68.82627003,-68.90966885,2.054927469,1.715,1.7719,1.0986,6.862,1,0,0,0,0
AuTM-685.xyz.1316284.hpc-mn1.out , 19.04      38.82      0.511711829153 ,-80.65703113,-80.12133186,-80.19530118,3.187623448,0.5351,2.3778,-3.8094,11.495,1,0,0,0,0
AuTM-686.xyz.1316285.hpc-mn1.out , 2.80       9.43       0.371958060095 ,-91.69695918,-91.29270065,-91.38856738,2.180898946,0.0202,-0.838,2.6644,7.1,1,0,0,0,0
AuTM-687.xyz.1316286.hpc-mn1.out , 23.50      29.98      0.271102534725 ,-69.42526515,-69.1328158,-69.20299373,1.758342452,2.9799,-0.7314,-4.7734,14.423,1,0,0,0,0
AuTM-688.xyz.1316287.hpc-mn1.out , 19.14      23.93      0.293657680977 ,-68.97253659,-68.65169061,-68.73403374,2.600000343,-2.4684,-0.0468,-2.4723,8.881,1,0,0,0,0
AuTM-689.xyz.1316288.hpc-mn1.out , 10.56      14.76      0.879828584115 ,-156.2135182,-155.2752069,-155.4201332,1.399794703,0.1027,-1.2562,-5.5544,14.477,1,0,0,0,0
AuTM-690.xyz.1316289.hpc-mn1.out , 4.56       10.66      0.367110276265 ,-96.75061161,-96.35079862,-96.44596716,2.836038701,-1.6691,-1.7301,0.1718,6.126,1,0,0,0,0
AuTM-691.xyz.1316290.hpc-mn1.out , 3.06       17.06      0.581316820602 ,-84.3341512,-83.71775505,-83.81597664,3.48798179,5.9266,25.4362,5.4863,67.833,1,0,0,0,0
AuTM-692.xyz.1316291.hpc-mn1.out , 6.81       11.48      0.455211450891 ,-157.3898672,-156.8812833,-157.0188972,2.65874919,1.9179,-3.5278,-1.7716,11.155,1,0,0,0,0
AuTM-693.xyz.1316292.hpc-mn1.out , 17.19      24.62      0.587740310035 ,-84.72034484,-84.09770348,-84.19620726,3.264899115,-2.9641,2.3913,-0.1762,9.69,1,0,0,0,0
AuTM-694.xyz.1316293.hpc-mn1.out , 19.68      26.67      0.304257366978 ,-62.45480538,-62.12598178,-62.2039631,2.078469144,9.2861,8.5561,18.6464,57.239,1,0,0,0,0
AuTM-695.xyz.1316294.hpc-mn1.out , 8.72       11.32      0.791093295018 ,-153.2759415,-152.4229225,-152.5787471,2.6576313,-1.4283,2.9702,1.5371,9.243,1,0,0,0,0
AuTM-696.xyz.1316295.hpc-mn1.out , 25.04      45.47      0.336466121933 ,-49.28997144,-48.93562088,-48.99927245,5.387800356,0.8787,3.9117,1.0282,10.52,1,0,0,0,0
AuTM-697.xyz.1316296.hpc-mn1.out , 7.72       15.25      0.764012343851 ,-116.7495479,-115.9358613,-116.0640264,2.545507426,1.1948,-0.3378,4.4632,11.775,1,0,0,0,0
AuTM-698.xyz.1316297.hpc-mn1.out , 6.66       11.59      0.415712189630 ,-109.0380913,-108.5850733,-108.6894542,2.201657777,2.533,4.6204,0.69,13.507,1,0,0,0,0
AuTM-699.xyz.1316298.hpc-mn1.out , -6.46      18.54      0.556057649851 ,-84.99381101,-84.4105281,-84.49226603,3.086575463,7.9269,15.1543,37.4646,104.678,1,0,0,0,0
AuTM-700.xyz.1316299.hpc-mn1.out , -6.02      23.96      0.285721887153 ,-58.67493729,-58.36652695,-58.44100908,2.528486756,2.7414,2.4603,-0.8324,9.599,1,0,0,0,0
